themeCode,themeName,date,info
104,스마트홈(홈네트워크),20191125,"한·아세안 10개국 '스마트시티 협력' 소식 등에 상승(주도주 : 에스넷, 코맥스, 옴니시스템)"
104,스마트홈(홈네트워크),20160630,"삼성전자, 제주도 스마트 복합관광단지 사업 제휴협약 소식에 상승(주도주 : 에스넷, 코콤)"
104,스마트홈(홈네트워크),20160614,스마트홈 시장 확대 기대감에 관련주 상승(주도주 : 에스넷)
104,스마트홈(홈네트워크),20140106,"스마트홈 사업 부각 전망에 강세(주도주 : 옴니시스템, 코콤)"
104,스마트홈(홈네트워크),20060327,"산업자원부의 홈네트워크관련 KS규격 개발진행 소식과 종목별 개별 모멘텀으로 상승(주도주 : 윈스테크넷, 르네코, 현대통신, 코맥스)"
105,사료,20200402,"정부, 손소독제 대북 반출 승인 소식에 상승(주도주 : 사조동아원, 팜스코, 이지바이오, 미래생명자원)"
105,사료,20200331,"美 폼페이오, 北 지도부와 협상 재개 희망 소식에 급등(주도주 : 한탑, 한일사료, 사조동아원, 현대사료)"
105,사료,20200207,"中 우한 폐렴 우려 확산 속 사료공급 차질 우려에 일부 관련주 상승(주도주 : 우성사료, 대주산업, 우진비앤지, 현대사료)"
105,사료,20200130,개성 연락사무소 가동 잠정 중단 소식 속 하락
105,사료,20200115,"정부, 대북 개별관광 적극 검토 소식 등에 상승(주도주 : 대주산업, 고려산업)"
105,사료,20200109,"화천서 아프리카 돼지열병 바이러스 검출 소식 등에 상승(주도주 : 고려산업, 우성사료, 대주산업, 현대사료)"
105,사료,20191217,北 도발 가능성 속 동창리 발사대 정비작업 포착 등으로 하락
105,사료,20191205,美北 긴장 고조 등으로 하락
105,사료,20191204,트럼프 대통령의 대북 강경 발언 등으로 하락
105,사료,20191106,"북미정상회담 기대감 지속 등에 일부 관련주 상승(주도주 : 대주산업, 현대사료, 한일사료)"
105,사료,20191023,"김정은 위원장, 금강산 내 남측 시설 철거 발언에 하락"
105,사료,20191017,경기도 연천 아프리카 돼지열병 음성 판정에 하락
105,사료,20191016,"경기도 연천 아프리카 돼지열병 의심 신고 소식 등에 상승(주도주 : 팜스코, 팜스토리, 현대사료)"
105,사료,20191007,충남 보령 아프리카돼지열병 의심신고 '음성' 판정에 관련주 하락
105,사료,20191002,"아프리카 돼지열병 10, 11번째 확진 판정에 일부 관련주 상승(주도주 : 한탑, 팜스토리, 씨티씨바이오)"
105,사료,20191001,경기 화성 아프리카돼지열병 음성 판정에 하락
105,사료,20190930,홍성·양주 아프리카돼지열병 음성 판정에 하락
105,사료,20190927,"국내 9번째 아프리카 돼지열병 확진 소식에 일부 관련주 상승(주도주 : 케이씨피드, 미래생명자원, 대주산업)"
105,사료,20190925,"인천 강화군 소재 농가 5번째 아프리카돼지열병 확진 판정 등에 상승(주도주 : 팜스토리, 한일사료, 팜스코)"
105,사료,20190924,"파주 양돈농가, 아프리카돼지열병(ASF) 네번째 확진 판정에 급등(주도주 : 대한제당, 한일사료, 우진비앤지)"
105,사료,20190920,"경기도 파주 농장 2곳 아프리카돼지열병 의심 신고 소식에 강세(주도주 : 대한제당, 씨티씨바이오, 우진비앤지, 현대사료)"
105,사료,20190919,돼지 이동중지명령 해제 속 돼지고기값 안정 기대감 등에 급락
105,사료,20190918,"아프리카돼지열병 확산 소식에 일부 관련주 강세(주도주 : 우성사료, 대주산업, 씨티씨바이오, 우진비앤지)"
105,사료,20190917,"국내 첫 아프리카돼지열병 발병 소식 속 반사이익 기대감 등에 급등(주도주 : 한일사료, 우성사료, 우진비앤지, 미래생명자원)"
105,사료,20190916,"트럼프 美 대통령, 연내 북미정상회담 의향 발언에 강세(주도주 : 한일사료, 팜스토리, 우진비앤지, 현대사료)"
105,사료,20190911,"대북 강경파 존 볼턴 국가안보보좌관 경질에 상승(주도주 : 팜스코, 이지바이오, 고려산업)"
105,사료,20190816,"北, 광복절 경축사 비난 및 미사일 발사 소식 등에 하락"
105,사료,20190808,"폼페이오, 北과 2주 내 실무협상 재개 희망 소식에 상승(주도주 : 팜스코, 팜스토리, 현대사료, 대주산업)"
105,사료,20190730,"폼페이오, 北美 실무 협상 재개 희망 발언 속 상승(주도주 : 고려산업, 우성사료, 사조동아원, 우진비앤지)"
105,사료,20190725,北 단거리 미사일 발사 소식에 하락
105,사료,20190718,"돼지 등 가축 잔반 금지에 따른 반사이익 기대감에 일부 관련주 상승(주도주 : 한일사료, 우성사료, 우진비앤지, 현대사료)"
105,사료,20190717,"北, 한미연합 군사훈련 비난에 하락"
105,사료,20190705,"금강산 관광 및 개성공단 재개 기대감 등에 상승(주도주 : 한탑, 우성사료, 팜스토리, 미래생명자원)"
105,사료,20190612,"北, 아프리카 돼지열병 발병 사실 첫 내부 공개 소식 및 김정은, 트럼프 美 대통령에 친서 전달 소식 등에 일부 관련주 상승(주도주 : 고려산업, 우성사료)"
105,사료,20190603,"이낙연 국무총리, 아프리카돼지열병 최고수준 방역태세 지시 소식에 일부 관련주 상승(주도주 : 우성사료, 우진비앤지)"
105,사료,20190531,"북한 아프리카돼지열병 발생 소식에 상승(주도주 : 우진비앤지, 팜스토리, 미래생명자원, 우성사료)"
105,사료,20190530,"이낙연 총리 北 아프리카돼지열병 발생 관련 발언에 일부 관련주 상승(주도주 : 우성사료, 우진비앤지, 현대사료)"
105,사료,20190527,"아프리카돼지열병 확산 우려 지속 등에 일부 관련주 상승(주도주 : 씨티씨바이오, 우진비앤지)"
105,사료,20190523,남북 민간 접촉 무산에 하락
105,사료,20190510,"北, 미사일 발사 소식에 하락"
105,사료,20190507,"아프리카돼지열병 강력 대응체계 마련 소식 등에 상승(주도주 : 고려산업, 우성사료, 사조동아원, 선진)"
105,사료,20190429,"한국사료협회, ASF 발병국 혈액가공 사료원료 수입 차단 결의 소식에 상승"
105,사료,20190429,"(주도주 : 한일사료, 우진비앤지, 팜스토리)"
105,사료,20190423,"중국發 돼지열병 우려 지속에 강세(주도주 : 우성사료, 현대사료, 한일사료)"
105,사료,20190418,"아프리카 돼지열병 발생 시 잔반급여 농가의 잔반 급여가 전면 금지될 것이라는 전망 속 상승(주도주 : 우진비앤지, 이지바이오, 우성사료)"
105,사료,20190329,"한미 정상회담 개최 소식 등에 강세(주도주 : 사조동아원, 한탑)"
105,사료,20190319,"중국과 수생동물 배합사료 협상 타결 소식에 상승(주도주 : 우성사료, 한일사료, 사조동아원)"
105,사료,20190318,"文 대통령, 북미 중재역 본격화 기대감 등에 상승(주도주 : 한탑, 팜스토리, 팜스코, 현대사료)"
105,사료,20190315,"최선희 北 외무상, 美와 비핵화 논의 중단 검토 소식에 약세"
105,사료,20190307,北 동창리 미사일 발사장 복구 징후 포착 등으로 하락
105,사료,20190305,"美와 금강산 관광 및 개성공단 재개 관련 협의 추진 소식 등에 일부 관련주 상승(주도주 : 대한제당, 선진)"
105,사료,20190228,제2차 北美 정상회담 협상 결렬 우려에 급락
105,사료,20190220,"2차 미북 정상회담을 앞두고, 남북경협 기대감 지속에 일부 관련주 상승(주도주 : 대주산업, 우진비앤지)"
105,사료,20190124,"짐 로저스, 北 유망투자 발언 등에 상승(주도주 : 한일사료, 우성사료, 팜스토리)"
105,사료,20190123,"폼페이오 美 국무장관, 北美 대화 진전 발언 등에 상승(주도주 : 케이씨피드, 선진, 우진비앤지)"
105,사료,20190118,"北 김영철 노동당 부위원장 미국 방문 속 일부 관련주 상승(주도주 : 팜스코, 씨티씨바이오, 고려산업)"
105,사료,20190116,"北 인프라 개발 기대감 등에 일부 관련주 상승(주도주 : 한탑, 팜스코, 미래생명자원)"
105,사료,20190115,"2차 미북정상회담 기대감 및 南北산림협력단 신설 소식 등으로 일부 관련주 상승(주도주 : 한일사료, 우진비앤지, 한탑)"
105,사료,20190114,"北/美 2차 정상회담 개최 기대감 등에 상승(주도주 : 한일사료, 현대사료, 우진비앤지)"
105,사료,20190111,"강경화 외교부 장관, 2차 북미정상회담 관련 낙관적 발언 등에 상승(주도주 : 선진, 우진비앤지, 현대사료)"
105,사료,20190108,"北 김정은 방중 소식 등에 상승(주도주 : 한일사료, 우진비앤지)"
105,사료,20181227,"남북 경제협력 가시화 전망에 일부 관련주 상승(주도주 : 씨티씨바이오, 사조동아원, 미래생명자원)"
105,사료,20181220,"美 비건, 北 인도적 지원 제재 완화 검토 소식 등에 일부 관련주 상승(주도주 : 우진비앤지, 현대사료)"
105,사료,20181213,"南/北 철도·도로 착공식 협의 속 상승(주도주 : 한탑, 미래생명자원, 고려산업)"
105,사료,20181211,美 대북 인권제재 소식에 하락
105,사료,20181204,"2차 北/美 정상회담 기대감 및 北, 고속철 건설 지원 요청 등에 상승(주도주 : 고려산업, 한탑, 케이씨피드)"
105,사료,20181203,"내년초 2차 北/美 정상회담 개최 기대감 등에 상승(주도주 : 케이씨피드, 이지바이오, 현대사료)"
105,사료,20181121,"美, 남북 철도연결 공동조사 지지 표명 소식 등에 상승(주도주 : 팜스코, 선진, 미래생명자원)"
105,사료,20181108,"내년초 2차 북미정상회담 개최 재확인에 상승(주도주 : 사조동아원, 케이씨피드, 현대사료)"
105,사료,20181107,北/美 고위급회담 연기 소식에 약세
105,사료,20181102,"트럼프-시진핑, 북한 관련 긍정적 논의 소식 등으로 상승(주도주 : 우성사료, 이지바이오)"
105,사료,20181101,"내주 北·美 고위급회담 개최 기대감 및 현정은 현대그룹 회장 방북 소식에 상승(주도주 : 현대사료, 한탑, 고려산업)"
105,사료,20181030,"北 현지 철도 공동조사 관련 대북제재 예외 요청 관측 등으로 강세(주도주 : 고려산업, 현대사료, 선진, 팜스토리)"
105,사료,20181029,한국당 평양공동선언/남북군사분야합의서 효력정지가처분신청 및 트럼프 대통령의 北 비핵화 속도조절론 등으로 약세
105,사료,20181023,"南北 산림협력 합의 및 평양공동선언 비준 기대감 등으로 일부 관련주 상승(주도주 : 한일사료, 케이씨피드)"
105,사료,20181022,2차 北/美 정상회담 내년 개최 전망 등에 하락
105,사료,20181017,"글로벌 광물·곡물 업체 방북 소식 등으로 상승(주도주 : 현대사료, 한일사료)"
105,사료,20181010,2차 北-美 정상회담 11월 美 중간선거 이후 개최 소식 속에 약세
105,사료,20180910,"3차 남북정상회담을 앞둔 기대감 등으로 상승(주도주 : 현대사료, 한일사료, 우성사료)"
105,사료,20180906,일부 대북 관련주 차익실현 매물 등으로 하락
105,사료,20180827,폼페이오 美 국무장관 방북 취소 결정에 일부 관련주 하락
105,사료,20180814,"9월 南-北 평양정상회담 기대감 등으로 상승(주도주 : 대주산업, 선진, 현대사료)"
105,사료,20180801,"현정은 현대그룹 회장 방북 승인 소식에 상승(주도주 : 케이씨피드, 선진, 우진비앤지)"
105,사료,20180730,"남북 장성급 회담 기대감 및 北, 현대그룹 방북 승인 소식 등에 상승(주도주 : 현대사료, 한탑, 대주산업)"
105,사료,20180726,"폼페이오 北 비핵화 관련 발언 및 미군 유해송환 가시화 등에 강세(주도주 : 한일사료, 현대사료)"
105,사료,20180724,"경의선 철도 북측 구간 공동 점검 및 北 탄도미사일 실험장 해체 소식 등으로 상승(주도주 : 우진비앤지, 미래생명자원, 현대사료)"
105,사료,20180703,"폼페이오 美 국무장관 방북 예정 소식에 상승(주도주 : 한탑, 현대사료, 한일사료)"
105,사료,20180621,남북 농업협력 기대감에 일부 관련주 상승
105,사료,20180615,"남북경협 물밑 준비 소식 등에 강세(주도주 : 한일사료, 팜스토리, 현대사료)"
105,사료,20180614,北美 정상회담 실망감에 약세
105,사료,20180612,北美 정상회담 개최 속 차익실현 출회 등으로 하락
105,사료,20180611,"北-美 정상회담 하루 앞두고 상승(주도주 : 우진비앤지, 한일사료, 우성사료)"
105,사료,20180605,"北-美 정상회담 기대감 지속 등으로 상승(주도주 : 현대사료, 씨티씨바이오)"
105,사료,20180531,"北 김영철 미국 방문 및 남북미 정상회담 가능성 등으로 상승(주도주 : 한일사료, 이지바이오, 대주산업)"
105,사료,20180528,"北-美 정상회담 재추진 기대감에 강세(주도주 : 한일사료, 우성사료, 한탑, 고려산업)"
105,사료,20180525,北-美 정상회담 취소 소식에 약세
105,사료,20180516,남북 고위급회담 무기한 연기 소식에 급락
105,사료,20180514,"폼페이오 美 국무장관 ""北 비핵화 시 민간투자 허용"" 발언 속 상승(주도주 : 선진, 고려산업)"
105,사료,20180511,"北美 정상회담 일정 확정 속 일부 관련주 상승(주도주 : 케이씨피드, 이지바이오)"
105,사료,20180502,"남북 평화무드 속 대북 지원 기대감 등으로 급등(주도주 : 한일사료, 우성사료, 한탑, 고려산업)"
105,사료,20161219,"조류인플루엔자(AI) 확산에 대한 반사이익 기대감에 상승(주도주 : 한일사료,우성사료)"
105,사료,20160113,"한·중 양국 정부간 검역위생 조건 합의로 상승(CJ제일제당, 대한제당, 한일사료)"
105,사료,20120726,"주요 곡물가격 고공행진 소식에 상승(주도주 : 케이씨피드, 팜스토리, 우성사료, 영남제분, 이지바이오)"
105,사료,20120402,"한일사료의 대규모 공급계약 체결소식에 관련주 동반 상승(주도주 : 우성사료, 케이씨피드, 한일사료, 동아원, 팜스토리한냉, 씨티씨바이오, 고려산업)"
106,바이오인식(생체인식),20180531,"삼성전자 갤럭시S10, 디스플레이 지문인식 도입 소식 속에 상승(주도주 : 필링크, 퍼스텍, 슈프리마, 삼본정밀전자)"
106,바이오인식(생체인식),20160803,"갤럭시노트7 홍채인식 기술 부각에 일부 관련주 급등(주도주 : 코렌,삼본정밀전자)"
106,바이오인식(생체인식),20160422,정부청사의 생체인식 시스템 도입 검토 소식에 일부 관련주 상승
106,바이오인식(생체인식),20120924,"애플이 인수한 지문인식업체가 삼성을 비롯한 고객사와의 거래를 내년부터 중단한다는 소식이 전해지면서 반사이익 기대감에 동반 상승(주도주 : 크루셜텍, 니트젠앤컴퍼니, 슈프리마 등...)"
106,바이오인식(생체인식),20111226,"2013년 전자주민증 도입 전망에 관련주 소폭 상승(주도주 : 슈프리마, 니트젠앤컴퍼니)"
106,바이오인식(생체인식),20060306,"정통부의 생체인식기술 활성화 지원정책 발표 영향(주도주 : 니트젠테크, KDN스마텍)"
106,바이오인식(생체인식),20060117,"국내 생체인식 시험기술이 국제표준으로 제정된다는 소식 영향(주도주 : KDN스마텍, 니트젠테크)"
106,바이오인식(생체인식),20051101,"생체정보 보호 가이드라인 주요 내용 발표소식으로 상승(주도주 : KDN스마텍, 니트젠테크, 테스텍)"
106,바이오인식(생체인식),20050622,높은 시장성에 대한 기대감 부각(주도주 : 테스텍)
108,"백신/진단시약/방역(신종플루, AI 등)",20200330,"코로나19 글로벌 확산 가속화 지속 등에 급등(주도주 : 진매트릭스, 진원생명과학, 화일약품, 아이진)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200326,"코로나19 치료제 및 백신 개발을 위한 민관 연구 추진 소식에 상승(주도주 : 씨젠, 피씨엘, 수젠텍, 체시스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200325,"트럼프 대통령 한국에 코로나 의료장비 지원 요청 소식에 강세(주도주 : 수젠텍, 씨젠, 랩지노믹스, 피씨엘)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200323,"코로나19 팬데믹 공포 지속 등에 상승(주도주 : 화일약품, 진매트릭스, 인트론바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200317,"코로나19 진단시약 수출 기대감 지속 등에 일부 관련주 강세(주도주 : 바이오니아, 씨젠, 진바이오텍, 피씨엘, 랩지노믹스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200316,"코로나19 글로벌 확산 속 올해 국내 백신 수출 급증 전망 등에 일부 관련주 강세(주도주 : 일양약품, 바이오니아, 씨젠, 진원생명과학, 수젠텍)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200312,"WHO 코로나19 팬데믹 선언 및 서울 구로 콜센터 대량 확진자 발생 소식 등에 일부 관련주 상승(주도주 : 진원생명과학, 바디텍메드)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200311,"구로 코로나19 집단감염 소식 속 일부 관련주 상승(주도주 : 랩지노믹스, 수젠텍, 씨젠)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200310,국내 코로나19 확산세 '정체' 평가 소식에 하락
108,"백신/진단시약/방역(신종플루, AI 등)",20200309,"글로벌 코로나19 확산 속 진단키트 수혜 기대감 등에 상승(주도주 : 씨젠, 수젠텍, 랩지노믹스, 피씨엘)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200228,"코로나19 공포 지속 등에 일부 관련주 상승(주도주 : 코미팜, 일성신약, 씨젠)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200227,"오전9시 기준 코로나19 확진자 334명 추가, 확진자 급증세 지속 등에 상승(주도주 : 코미팜, 피씨엘, 바이오니아, 엑세스바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200226,"국내·외 코로나19 격화 우려 지속 등에 상승(주도주 : 엑세스바이오, 바디텍메드, 수젠텍, 랩지노믹스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200224,"국내 코로나19 확진자 급증 지속 등에 일부 관련주 상승(주도주 : 엑세스바이오, 진원생명과학, 고려제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200220,"코로나19 국내 확진자 연일 급증 등에 일부 관련주 강세(주도주 : 진매트릭스, 진원생명과학, 엑세스바이오, 피씨엘, 랩지노믹스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200219,"코로나19 국내 확진자 급증 소식 등에 강세(주도주 : 파루, 진매트릭스, 진원생명과학, 랩지노믹스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200218,"국내 31번째 코로나19 확진환자 발생 소식 등에 상승(주도주 : 파루, 씨젠, 신풍제약, 바디텍메드, 랩지노믹스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200213,"中 후베이성 코로나19 확진자 수 급증 및 수원시 확진자 사망 가짜뉴스 등에 일부 관련주 상승(주도주 : 수젠텍, 화일약품)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200212,코로나19 확산 우려 완화 속 하락
108,"백신/진단시약/방역(신종플루, AI 등)",20200211,"금융당국, 신종 코로나 테마주 집중 감시 소식에 하락"
108,"백신/진단시약/방역(신종플루, AI 등)",20200205,"中 우한 폐렴 확산 지속 등에 일부 관련주 상승(주도주 : 신풍제약, 화일약품, 엑세스바이오, 아이진, SK케미칼, 랩지노믹스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200128,"中 우한 폐렴 공포 확산에 급등(주도주 : 바디텍메드, 파루, 수젠텍, 피씨엘, 진원생명과학)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200122,"미국서 '우한 폐렴' 환자 발생 소식 등에 상승(주도주 : 진원생명과학, 우진비앤지, 진매트릭스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200121,"中 '우한 폐렴' 4번째 사망자 발생 등에 상승(주도주 : 진원생명과학, 진매트릭스, 엑세스바이오, 고려제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200120,"中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 상승(주도주 : 진매트릭스, 진원생명과학, 고려제약, 파루)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200117,"中 우한 폐렴 2번째 사망자 발생 속 아시아 확산 우려 등에 일부 관련주 상승(주도주 : 제일바이오, 진바이오텍)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200116,"일본에서 中 '우한 폐렴' 신종 코로나바이러스 감염자 발생 소식에 상승(주도주 : 체시스, 파루, 에이프로젠제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200113,"中 우한 폐렴 첫 사망자 발생 등에 상승(주도주 : 체시스, 한국콜마홀딩스, 파루, 제일바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200109,"국내 첫 중국 원인불명 폐렴 의심환자 발생 소식에 상승(주도주 : 이글벳, 인트론바이오, 진원생명과학, 체시스)"
108,"백신/진단시약/방역(신종플루, AI 등)",20200103,"中 원인불명 폐렴 확산 소식 등에 상승(주도주 : 씨티씨바이오, 파루, 제일바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20191206,"파주 멧돼지 폐사체서 아프리카돼지열병 바이러스 검출 소식에 상승(주도주 : 아이진, 체시스, 바이오리더스, 진바이오텍)"
108,"백신/진단시약/방역(신종플루, AI 등)",20191113,"中 흑사병 발생 소식 등에 일부 관련주 상승(주도주 : 이글벳, 인트론바이오, 파루)"
108,"백신/진단시약/방역(신종플루, AI 등)",20191105,"내년 본격적인 턴어라운드 기대감 등에 상승(주도주 : 고려제약, 엑세스바이오, 신풍제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20191007,"헬릭스미스發 호재 등에 따른 투자심리 개선에 강세(주도주 : 아이진, 인트론바이오, 코미팜)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190820,"메르스 의심 환자 발생 소식에 상승(주도주 : 엑세스바이오, 진원생명과학, 고려제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190604,"아프리카돼지열병 방역 강화에 강세(주도주 : 대한뉴팜, 진원생명과학, 씨티씨바이오, 코미팜, 진바이오텍)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190603,"이낙연 국무총리, 아프리카돼지열병 최고수준 방역태세 지시 소식에 일부 관련주 상승(주도주 : 이글벳, 체시스, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190531,"북한 아프리카돼지열병 발생 소식에 상승(주도주 : 제일바이오, 진바이오텍, 우진비앤지, 체시스, 이글벳)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190530,"이낙연 총리 北 아프리카돼지열병 발생 관련 발언에 일부 관련주 상승(주도주 : 피씨엘, 우진비앤지, 이글벳)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190527,"아프리카돼지열병에 확산 우려 지속 등에 일부 관련주 상승(주도주 : 코미팜, 대한뉴팜, 씨티씨바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190523,"아프리카 돼지열병 확산 우려 지속 등에 일부 관련주 상승(주도주 : 피씨엘, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190522,"중국산 소시지 국내 판매 소식에 상승(주도주 : 진매트릭스, 이글벳, 팜스웰바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190429,"A형 간염 환자 급증 소식에 상승(주도주 : 광동제약, 에이프로젠제약, 우진비앤지, 코미팜)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190418,"아프리카 돼지열병 확산 우려 지속 등에 일부 관련주 상승(주도주 : 이글벳, 제일바이오, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190417,"아프리카 돼지열병 확산 소식 등에 일부 관련주 상승(주도주 : 체시스, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190410,"아프리카돼지열병 방역 강화 소식에 상승(주도주 : 제일바이오, 체시스, 우진비앤지, 진바이오텍)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190207,구제역 소강 국면에 하락
108,"백신/진단시약/방역(신종플루, AI 등)",20190131,"충북 충주 구제역 의심 신고 및 경북 고령 AI바이러스 검출 소식에 상승(주도주 : 제일바이오, 바이오니아)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190129,"경기도 안성, 구제역 확진 판정 소식에 일부 관련주 상승(주도주 : 제일바이오, 이글벳, 대성미생물, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20190122,"홍역 등 질병 확산 소식 등에 일부 관련주 상승(주도주 : 에스텍파마, 바이오리더스, SK케미칼)"
108,"백신/진단시약/방역(신종플루, AI 등)",20181008,"경남 창녕서 AI 바이러스 검출 소식에 일부 관련주 상승(주도주 : 팜스웰바이오, 보령제약, 제일바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180919,"南-北 방역 및 보건·의료 분야 협력 강화 소식에 일부 관련주 상승(주도주 : 중앙백신, 대성미생물, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180910,"국내 메르스 확진자 발생에 상승(주도주 : 진원생명과학, 파루, 제일바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180827,"아프리카돼지열병 바이러스 유전자 국내 첫 검출 소식에 일부 관련주 상승(주도주 : 대성미생물, 바이오니아, 인트론바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180823,"中 아프리카돼지열병 확산 소식에 일부 관련주 상승(주도주 : 한국콜마홀딩스, 에스텍파마, 코미팜)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180803,"대전서 메르스 의심환자 발생 소식에 상승(주도주 : 아이진, 진원생명과학, 코미팜)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180731,"부산지역 메르스 의심 환자 발생 소식에 상승(주도주 : 종근당, 에이티젠, 엑세스바이오, 중앙백신)"
108,"백신/진단시약/방역(신종플루, AI 등)",20180327,"김포 구제역 발생 소식에 상승(주도주 : 제일바이오, 파루, 우진비앤지)"
108,"백신/진단시약/방역(신종플루, AI 등)",20171120,"전북 고창에서 고병원성 AI 발생 소식에 관련주 강세(주도주 : 에이프로젠제약, 바이오니아, 피씨엘, 유바이오로직스, 신풍제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20170927,"야생 조류 분변에서 AI 바이러스 검출 소식에 상승(주도주 : 고려제약,한국콜마홀딩스,아이진,진원생명과학,에이프로젠제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20170816,"살충제 계란 파동에 따른 반사이익 기대감에 상승(주도주 : 파루, 진바이오텍, 씨젠)"
108,"백신/진단시약/방역(신종플루, AI 등)",20170605,"AI 재확산 우려에 상승(주도주 : 제일바이오,파루,중앙백신,에이프로젠제약)"
108,"백신/진단시약/방역(신종플루, AI 등)",20170210,"구제역 위기경보 '심각' 격상에 일부 관련주 상승(주도주 : 제일바이오,중앙백신)"
108,"백신/진단시약/방역(신종플루, AI 등)",20170206,"AI 확산 우려 및 구제역 발생 소식에 관련주 상승(주도주 : 제일바이오,파루,이-글 벳)"
108,"백신/진단시약/방역(신종플루, AI 등)",20161216,"조류인플루엔자(AI) 위기 경보 심각으로 상향 소식에 상승(주도주 : 고려제약, 제일바이오, 팜스웰바이오)"
108,"백신/진단시약/방역(신종플루, AI 등)",20161215,조류인플루엔자(AI) 피해 확산에 일부 관련주 상승
108,"백신/진단시약/방역(신종플루, AI 등)",20161214,조류인플루엔자(AI) 피해가 역대 최대 기록을 넘어섰다는 소식에 일부 관련주 상승
108,"백신/진단시약/방역(신종플루, AI 등)",20161213,조류인플루엔자(AI) 피해 확산 소식에 상승
108,"백신/진단시약/방역(신종플루, AI 등)",20161212,"조류인플루엔자(AI) 역대 최고 속도로 확산 소식에 관련주 상승(주도주 : 고려제약,SK케미칼,이-글 벳,보령제약,파루)"
108,"백신/진단시약/방역(신종플루, AI 등)",20161121,고병원성(H5N6형) AI 국내 확산 조짐에 일부 관련주 상승
108,"백신/진단시약/방역(신종플루, AI 등)",20161118,"고병원성 AI 확진 소식에 일부 관련주 상승(주도주 : 이-글 벳, 파루)"
108,"백신/진단시약/방역(신종플루, AI 등)",20160823,"국내 콜레라 환자 발생 소식에 관련주 상승(주도주 : 신풍제약,에스텍파마,중앙백신)"
108,"백신/진단시약/방역(신종플루, AI 등)",20160114,구제역 확산 우려에 일부 관련주 상승
108,"백신/진단시약/방역(신종플루, AI 등)",20160112,"전북 김제 구제역 발생에 관련주 상승(주도주 : 제일바이오,파루,이-글 벳)"
108,"백신/진단시약/방역(신종플루, AI 등)",20150922,"조류독감 항원 검출 소식에 상승(주도주 : 제일바이오,대한뉴팜,파루)"
108,"백신/진단시약/방역(신종플루, AI 등)",20150527,"메르스 의심 환자 추가 발생 소식에 일부 관련주 상승(주도주 : 진원생명과학,일양약품,인트론바이오)"
